"id","hotel","reader","helpful","overall","value","room","location","clean","check","service","business","target"
3146,"hotel_78046",2,2,3,2,4,2,4,4,4,2,"good"
3147,"hotel_78046",2,2,4,4,5,4,4,2,3,4,"bad"
3148,"hotel_78046",1,1,4,5,4,4,4,3,5,5,"bad"
3149,"hotel_78046",4,4,5,5,5,5,5,5,5,5,"good"
3150,"hotel_78046",2,2,4,4,4,5,4,4,4,4,"good"
3151,"hotel_78046",3,3,5,5,5,5,4,5,4,3,"good"
3152,"hotel_78046",7,5,2,2,3,3,4,3,3,2,"bad"
3153,"hotel_78046",2,2,2,2,3,4,3,4,1,2,"bad"
3154,"hotel_78046",3,3,3,4,3,3,3,4,3,3,"good"
3155,"hotel_78046",3,3,4,5,5,5,5,5,4,4,"good"
3156,"hotel_78046",4,4,4,4,5,4,5,5,4,3,"good"
3157,"hotel_78046",4,4,4,4,4,4,3,3,3,4,"bad"
3158,"hotel_78046",3,3,4,4,5,5,5,5,5,4,"good"
3159,"hotel_78046",2,1,4,3,5,5,5,3,3,1,"bad"
3160,"hotel_78046",1,1,5,4,4,5,3,5,4,3,"good"
3161,"hotel_78046",7,5,4,5,4,4,5,5,4,4,"good"
3162,"hotel_78046",10,8,1,1,1,4,3,1,1,3,"bad"
3163,"hotel_78046",10,8,4,5,5,5,4,4,4,3,"good"
3164,"hotel_78046",-1,-1,4,4,5,4,4,5,4,4,"good"
3165,"hotel_78046",-1,-1,3,4,2,2,3,4,4,5,"bad"
3166,"hotel_78046",-1,-1,3,3,3,2,4,3,3,3,"bad"
3167,"hotel_78046",-1,-1,3,3,3,3,3,2,3,3,"bad"
3168,"hotel_89064",1,1,1,1,1,1,1,1,1,1,"bad"
3169,"hotel_89064",1,1,5,5,5,5,5,2,3,3,"good"
3170,"hotel_89064",1,1,1,1,1,2,1,1,1,3,"bad"
3171,"hotel_89064",3,3,1,1,2,3,1,3,2,1,"bad"
3172,"hotel_89064",3,3,1,2,2,2,2,1,1,1,"bad"
3173,"hotel_89064",1,1,2,2,3,4,3,3,4,4,"good"
3174,"hotel_89064",2,2,2,2,1,2,2,2,3,2,"bad"
3175,"hotel_89064",4,4,1,1,1,3,2,1,1,2,"bad"
3176,"hotel_87018",1,1,3,3,3,3,5,5,5,5,"good"
3177,"hotel_87018",1,1,3,3,2,2,4,5,5,3,"good"
3178,"hotel_87018",3,3,3,4,3,4,4,4,4,5,"good"
3179,"hotel_87018",1,1,3,3,3,3,3,3,3,3,"bad"
3180,"hotel_87018",5,5,3,5,4,4,3,4,4,3,"good"
3181,"hotel_87018",4,4,4,5,4,4,5,5,5,5,"good"
3182,"hotel_87018",5,5,5,5,5,3,5,5,5,5,"good"
3183,"hotel_87018",5,5,4,4,4,4,4,5,5,4,"good"
3184,"hotel_87018",4,4,4,4,4,3,4,4,5,5,"good"
3185,"hotel_87018",-1,-1,3,3,3,2,3,3,3,3,"bad"
3186,"hotel_81768",-1,-1,4,5,3,5,4,5,4,3,"good"
3187,"hotel_81768",-1,-1,5,4,3,4,3,5,5,4,"good"
3188,"hotel_81768",2,2,4,4,3,3,3,3,3,4,"bad"
3189,"hotel_81768",2,2,4,4,4,3,5,4,4,3,"good"
3190,"hotel_81768",1,1,3,3,2,3,2,3,3,3,"bad"
3191,"hotel_81768",1,1,5,5,4,4,5,5,5,5,"good"
3192,"hotel_81768",1,1,2,3,2,2,2,3,3,3,"bad"
3193,"hotel_81768",2,2,2,2,2,4,2,2,2,3,"bad"
3194,"hotel_81768",3,3,5,5,4,4,4,5,4,4,"good"
3195,"hotel_81768",4,3,5,5,4,5,5,5,5,4,"good"
3196,"hotel_81768",2,2,3,4,3,4,2,4,4,3,"bad"
3197,"hotel_89585",-1,-1,5,5,5,5,5,5,5,5,"good"
3198,"hotel_89585",-1,-1,4,4,4,5,4,5,5,3,"good"
3199,"hotel_89585",1,1,4,4,3,5,4,4,3,4,"good"
3200,"hotel_89585",-1,-1,5,4,5,5,5,5,5,4,"good"
3201,"hotel_89585",1,1,4,3,3,5,5,5,4,3,"bad"
3202,"hotel_89585",3,2,3,3,3,4,4,2,2,3,"good"
3203,"hotel_89585",1,0,2,2,2,5,4,1,2,1,"bad"
3204,"hotel_89585",-1,-1,5,5,5,5,5,5,5,5,"good"
3205,"hotel_89585",1,0,4,4,5,4,5,5,5,3,"good"
3206,"hotel_89585",2,1,5,5,5,5,5,5,5,5,"good"
3207,"hotel_89585",1,1,5,5,5,5,5,5,5,5,"good"
3208,"hotel_89585",3,2,5,5,3,5,5,5,5,5,"good"
3209,"hotel_89585",4,4,5,5,5,5,5,5,5,5,"good"
3210,"hotel_89585",4,2,5,5,5,5,5,5,5,5,"good"
3211,"hotel_89585",2,2,5,4,5,5,5,4,5,5,"good"
3212,"hotel_89585",4,3,5,3,4,5,5,5,5,4,"good"
3213,"hotel_89585",3,3,5,3,4,5,5,5,5,4,"good"
3214,"hotel_89585",3,3,5,4,4,5,4,5,5,4,"good"
3215,"hotel_89585",7,2,4,3,3,4,4,4,4,4,"bad"
3216,"hotel_89585",4,4,5,5,5,4,5,5,5,3,"good"
3217,"hotel_89585",26,3,2,1,3,3,3,1,1,1,"bad"
3218,"hotel_89585",3,3,5,5,5,5,5,5,5,5,"good"
3219,"hotel_89585",15,3,1,1,1,2,1,1,1,1,"bad"
3220,"hotel_89585",7,7,4,5,5,5,3,4,5,4,"good"
3221,"hotel_89585",10,10,5,5,5,5,5,5,5,5,"good"
3222,"hotel_89585",9,7,4,3,4,5,5,5,5,5,"good"
3223,"hotel_89585",12,5,2,2,3,5,4,2,2,2,"bad"
3224,"hotel_89585",6,4,5,4,5,5,5,5,5,5,"good"
3225,"hotel_89585",12,9,2,2,2,4,3,1,3,3,"bad"
3226,"hotel_89585",6,6,5,5,5,5,5,4,5,3,"good"
3227,"hotel_89585",11,10,4,4,3,4,5,4,3,3,"bad"
3228,"hotel_73950",-1,-1,4,4,3,4,4,3,3,3,"good"
3229,"hotel_73950",1,1,4,4,3,3,4,5,4,5,"bad"
3230,"hotel_73950",3,3,3,3,2,3,3,3,4,3,"good"
3231,"hotel_73950",4,4,2,2,2,3,3,3,2,4,"bad"
3232,"hotel_89083",-1,-1,5,5,4,5,5,5,4,5,"good"
3233,"hotel_89083",-1,-1,5,5,5,4,5,5,5,5,"good"
3234,"hotel_89083",2,1,2,2,2,2,2,2,1,3,"bad"
3235,"hotel_89083",1,1,4,4,4,5,5,5,5,4,"good"
3236,"hotel_89083",1,1,4,5,5,5,4,5,5,4,"good"
3237,"hotel_89083",1,0,4,4,4,4,3,3,3,5,"good"
3238,"hotel_89083",-1,-1,5,5,5,5,5,5,5,3,"good"
3239,"hotel_89083",1,1,3,3,2,2,2,3,2,1,"bad"
3240,"hotel_89083",-1,-1,1,1,2,2,1,2,1,2,"bad"
3241,"hotel_89083",-1,-1,4,5,4,5,4,4,4,3,"good"
3242,"hotel_89083",-1,-1,3,3,3,5,4,4,4,4,"good"
3243,"hotel_89083",-1,-1,4,4,3,4,3,4,3,3,"bad"
3244,"hotel_89083",2,2,4,4,4,4,5,4,4,3,"good"
3245,"hotel_89083",-1,-1,5,5,4,4,5,5,4,5,"good"
3246,"hotel_89083",-1,-1,5,5,5,5,5,5,5,5,"good"
3247,"hotel_89083",-1,-1,4,4,5,5,5,4,5,5,"good"
3248,"hotel_89083",-1,-1,4,4,4,5,4,4,5,4,"good"
3249,"hotel_89083",1,1,5,5,5,5,5,5,5,5,"good"
3250,"hotel_89083",-1,-1,1,1,1,4,2,4,1,1,"bad"
3251,"hotel_89083",-1,-1,3,2,3,4,4,1,4,2,"bad"
3252,"hotel_89083",3,3,4,4,4,5,4,5,5,3,"good"
3253,"hotel_89083",1,1,4,4,4,5,4,5,4,4,"good"
3254,"hotel_89083",-1,-1,4,4,4,4,5,5,5,3,"good"
3255,"hotel_89083",-1,-1,5,5,5,5,5,5,5,5,"good"
3256,"hotel_89083",5,5,5,5,5,5,5,5,5,5,"good"
3257,"hotel_89083",-1,-1,5,5,4,4,5,5,5,4,"good"
3258,"hotel_89083",-1,-1,5,5,4,5,5,5,4,4,"good"
3259,"hotel_89083",-1,-1,5,5,5,4,5,4,5,5,"good"
3260,"hotel_89083",1,1,4,4,5,4,5,5,4,3,"good"
3261,"hotel_89083",1,1,5,5,5,4,5,5,4,5,"good"
3262,"hotel_89083",1,1,3,3,2,4,5,4,4,3,"bad"
3263,"hotel_89083",-1,-1,4,4,3,5,4,5,4,4,"good"
3264,"hotel_89083",1,1,4,5,5,4,5,4,4,4,"good"
3265,"hotel_89083",2,2,2,2,2,3,3,3,3,2,"bad"
3266,"hotel_89083",-1,-1,3,3,3,3,3,3,3,3,"bad"
3267,"hotel_89083",2,2,5,5,5,5,5,5,5,5,"good"
3268,"hotel_89083",2,2,4,4,3,3,3,3,3,4,"good"
3269,"hotel_89083",-1,-1,5,5,5,5,5,5,5,4,"good"
3270,"hotel_89083",-1,-1,3,2,2,3,2,4,4,2,"bad"
3271,"hotel_98719",-1,-1,5,5,5,5,5,5,5,4,"good"
3272,"hotel_98719",-1,-1,4,4,5,5,4,5,5,5,"good"
3273,"hotel_98719",1,1,5,5,5,4,5,5,5,4,"good"
3274,"hotel_98719",1,1,3,2,4,4,4,4,4,3,"bad"
3275,"hotel_98719",1,1,5,4,5,4,5,4,5,4,"good"
3276,"hotel_98719",1,1,4,5,4,4,5,3,4,3,"bad"
3277,"hotel_98719",1,1,4,4,4,5,4,4,4,1,"good"
3278,"hotel_98719",2,2,5,5,5,4,5,5,5,3,"good"
3279,"hotel_98719",1,1,1,1,2,5,4,2,4,1,"bad"
3280,"hotel_98719",2,1,1,5,1,5,1,2,1,1,"bad"
3281,"hotel_98719",1,1,2,4,2,4,2,4,3,1,"bad"
3282,"hotel_98719",2,2,3,3,3,3,3,3,3,3,"bad"
3283,"hotel_98719",1,1,1,1,1,1,1,1,1,1,"bad"
3284,"hotel_98719",-1,-1,2,2,2,3,3,3,3,3,"bad"
3285,"hotel_98719",-1,-1,4,4,4,4,4,4,4,3,"good"
3286,"hotel_98719",-1,-1,4,5,4,4,5,4,5,4,"good"
3287,"hotel_98719",1,1,1,4,1,3,3,4,4,3,"bad"
3288,"hotel_98719",1,1,2,2,2,4,3,5,4,3,"bad"
3289,"hotel_98719",3,3,1,1,1,3,1,3,2,2,"bad"
3290,"hotel_98719",4,4,2,2,2,4,3,1,1,1,"bad"
3291,"hotel_98719",3,3,3,4,3,3,4,3,5,4,"bad"
3292,"hotel_98719",4,4,1,2,1,3,2,4,2,1,"bad"
3293,"hotel_98719",3,3,2,2,1,3,1,2,2,3,"bad"
3294,"hotel_98719",2,1,4,4,4,4,4,4,4,3,"good"
3295,"hotel_89053",-1,-1,3,5,4,4,4,5,5,2,"good"
3296,"hotel_89053",1,1,1,1,1,2,1,3,3,1,"bad"
3297,"hotel_89053",2,0,1,1,1,1,1,1,1,1,"bad"
3298,"hotel_89053",2,2,1,2,1,4,1,2,1,3,"bad"
3299,"hotel_89053",2,2,4,4,3,5,4,4,4,4,"good"
3300,"hotel_89053",1,1,2,2,2,3,1,1,3,2,"bad"
3301,"hotel_89053",3,3,4,4,2,5,3,4,4,4,"good"
3302,"hotel_89053",3,2,1,2,1,5,2,1,1,1,"bad"
3303,"hotel_89053",1,1,5,5,5,5,5,5,5,5,"good"
3304,"hotel_89053",2,2,2,2,2,4,2,3,2,2,"bad"
3305,"hotel_89053",-1,-1,2,2,2,3,2,1,2,1,"bad"
3306,"hotel_89053",-1,-1,1,2,1,3,1,1,1,1,"bad"
3307,"hotel_89053",-1,-1,2,2,2,3,3,2,2,1,"bad"
3308,"hotel_89053",-1,-1,2,2,3,4,3,3,3,1,"bad"
3309,"hotel_89053",2,1,3,4,3,5,3,4,4,3,"good"
3310,"hotel_89053",5,4,1,1,1,3,1,2,1,1,"bad"
3311,"hotel_80797",-1,-1,4,4,3,2,5,5,5,5,"bad"
3312,"hotel_80797",-1,-1,5,5,5,5,5,5,5,5,"good"
3313,"hotel_80797",-1,-1,5,4,4,5,5,5,5,5,"good"
3314,"hotel_80797",2,1,5,5,5,5,5,5,5,4,"good"
3315,"hotel_80797",2,2,5,5,5,5,5,5,5,5,"good"
3316,"hotel_80797",1,0,4,5,4,5,3,5,4,3,"good"
3317,"hotel_80797",-1,-1,4,4,4,4,5,4,4,4,"good"
3318,"hotel_80797",2,2,5,5,5,5,5,5,5,5,"good"
3319,"hotel_80797",-1,-1,4,3,4,4,4,4,4,4,"bad"
3320,"hotel_80797",-1,-1,3,3,2,5,3,4,3,3,"bad"
3321,"hotel_80797",1,1,1,1,1,2,3,3,1,2,"bad"
3322,"hotel_80797",-1,-1,5,5,5,5,4,3,4,3,"good"
3323,"hotel_80797",2,0,3,3,2,3,3,3,3,3,"good"
3324,"hotel_80797",2,2,5,5,4,5,5,5,4,3,"good"
3325,"hotel_80797",1,1,5,5,5,5,5,5,5,5,"good"
3326,"hotel_80797",2,2,4,4,4,5,5,4,4,5,"good"
3327,"hotel_80797",1,1,5,5,5,5,5,5,5,5,"good"
3328,"hotel_80797",1,1,5,4,4,5,5,5,4,5,"good"
3329,"hotel_80797",-1,-1,4,3,4,5,5,5,5,4,"good"
3330,"hotel_80797",1,1,5,5,5,5,5,5,4,4,"good"
3331,"hotel_80797",-1,-1,4,4,4,5,3,3,3,3,"bad"
3332,"hotel_80797",-1,-1,5,4,5,5,5,4,5,4,"good"
3333,"hotel_80797",3,3,5,5,5,5,5,5,5,5,"good"
3334,"hotel_80797",1,1,5,5,5,5,5,5,5,5,"good"
3335,"hotel_80797",-1,-1,5,5,4,4,5,5,5,5,"good"
3336,"hotel_80797",6,5,5,5,5,5,5,5,5,4,"good"
3337,"hotel_80797",-1,-1,4,3,4,5,5,5,4,4,"good"
3338,"hotel_80797",2,0,4,3,4,4,4,3,4,4,"bad"
3339,"hotel_80797",1,0,3,3,4,4,3,2,2,2,"good"
3340,"hotel_80797",-1,-1,3,3,3,3,5,5,3,3,"bad"
3341,"hotel_80797",3,2,1,1,1,4,1,2,3,4,"bad"
3342,"hotel_80797",1,1,4,4,5,5,5,4,5,3,"good"
3343,"hotel_80797",1,1,4,4,5,5,5,5,5,4,"good"
3344,"hotel_80797",4,3,3,2,2,1,4,3,3,4,"bad"
3345,"hotel_80797",-1,-1,5,5,4,5,5,5,5,5,"good"
3346,"hotel_80797",-1,-1,4,4,4,4,4,3,2,4,"bad"
3347,"hotel_80797",1,1,4,4,5,5,5,3,5,5,"good"
3348,"hotel_80797",1,1,5,5,4,5,5,5,5,3,"good"
3349,"hotel_80797",1,1,4,4,4,5,4,2,3,3,"good"
3350,"hotel_80797",-1,-1,5,4,4,4,4,5,3,3,"bad"
3351,"hotel_80797",1,0,5,5,5,4,4,5,5,4,"good"
3352,"hotel_80797",1,1,5,5,5,4,5,5,4,3,"good"
3353,"hotel_80797",-1,-1,5,5,5,5,5,5,5,5,"good"
3354,"hotel_80797",-1,-1,3,3,3,5,3,4,3,3,"bad"
3355,"hotel_80797",-1,-1,5,5,5,5,5,5,5,5,"good"
3356,"hotel_80797",1,1,5,4,4,4,4,4,5,5,"good"
3357,"hotel_80797",1,1,3,3,3,3,3,1,3,3,"good"
3358,"hotel_80797",-1,-1,5,4,5,5,5,4,5,5,"good"
3359,"hotel_80797",-1,-1,5,4,5,5,4,5,5,3,"good"
3360,"hotel_80797",2,2,5,5,4,5,3,5,5,5,"good"
3361,"hotel_80797",3,2,3,3,3,4,4,4,3,3,"bad"
3362,"hotel_80797",3,3,5,5,5,5,5,5,5,5,"good"
3363,"hotel_80797",1,1,4,5,4,4,5,4,4,5,"good"
3364,"hotel_80797",6,6,5,5,4,5,5,5,5,5,"good"
3365,"hotel_80797",5,5,5,5,5,4,5,4,5,5,"good"
3366,"hotel_80797",3,2,4,3,5,5,5,4,2,4,"bad"
3367,"hotel_80797",3,3,5,5,5,5,5,5,5,5,"good"
3368,"hotel_80797",3,3,3,3,4,5,4,3,3,3,"good"
3369,"hotel_80797",-1,-1,4,3,4,3,5,5,5,5,"good"
3370,"hotel_80797",2,2,5,5,5,5,5,5,5,5,"good"
3371,"hotel_80797",2,2,5,5,5,5,5,5,5,5,"good"
3372,"hotel_80797",1,1,3,2,3,4,4,3,4,2,"good"
3373,"hotel_80797",-1,-1,4,4,5,5,5,3,3,5,"good"
3374,"hotel_80797",2,2,5,5,5,4,5,5,5,5,"good"
3375,"hotel_80797",6,6,5,5,5,5,5,5,5,5,"good"
3376,"hotel_80797",4,3,5,5,4,5,5,5,5,4,"good"
3377,"hotel_80797",11,7,4,3,3,5,3,5,4,5,"good"
3378,"hotel_80797",22,15,2,1,2,3,2,1,1,4,"bad"
3379,"hotel_80797",27,19,1,2,2,3,5,2,4,5,"bad"
3380,"hotel_80797",12,4,5,5,5,5,5,5,5,5,"good"
3381,"hotel_80797",6,6,5,5,5,5,5,5,5,5,"good"
3382,"hotel_80797",-1,-1,5,5,5,5,5,5,5,5,"good"
3383,"hotel_100540",-1,-1,4,5,4,5,4,4,4,3,"good"
3384,"hotel_100540",1,1,2,2,4,4,2,2,2,2,"bad"
3385,"hotel_100540",1,1,5,5,5,4,4,4,5,5,"good"
3386,"hotel_100540",1,1,1,2,1,3,3,3,2,3,"bad"
3387,"hotel_100540",1,1,4,2,4,2,4,2,3,3,"bad"
3388,"hotel_100540",1,1,4,4,4,5,4,4,4,4,"good"
3389,"hotel_100540",5,4,5,5,5,5,5,4,4,5,"good"
3390,"hotel_100540",2,2,3,4,4,3,3,4,4,3,"good"
3391,"hotel_100540",3,3,4,4,4,4,4,5,4,3,"good"
3392,"hotel_100540",3,1,3,3,2,4,2,4,5,3,"bad"
3393,"hotel_100540",3,3,5,5,5,5,5,5,5,5,"good"
3394,"hotel_100540",5,5,5,5,5,5,5,5,5,5,"good"
3395,"hotel_100540",3,3,5,5,4,4,5,5,5,2,"good"
3396,"hotel_100540",-1,-1,3,2,4,3,2,2,3,3,"bad"
3397,"hotel_100540",-1,-1,5,4,4,5,5,5,5,4,"good"
3398,"hotel_100540",1,1,4,4,3,5,5,5,5,5,"good"
3399,"hotel_100540",5,4,2,2,2,4,3,3,4,2,"bad"
3400,"hotel_100540",3,3,4,3,4,4,4,3,3,4,"bad"
3401,"hotel_100540",2,2,5,5,4,5,4,5,5,5,"good"
3402,"hotel_100540",-1,-1,4,5,5,4,5,5,4,5,"good"
3403,"hotel_100540",3,2,5,5,4,5,4,4,5,5,"good"
3404,"hotel_98694",-1,-1,1,2,3,3,3,1,1,3,"bad"
3405,"hotel_98694",1,1,5,4,5,4,4,5,5,4,"good"
3406,"hotel_98694",1,1,1,1,1,3,1,3,1,3,"bad"
3407,"hotel_98694",1,1,1,1,2,3,2,1,1,1,"bad"
3408,"hotel_98694",1,1,2,2,1,5,1,4,4,4,"bad"
3409,"hotel_98694",1,1,1,1,1,3,1,1,1,1,"bad"
3410,"hotel_98694",5,5,1,1,1,5,1,1,1,3,"bad"
3411,"hotel_98694",-1,-1,4,4,4,4,4,4,4,4,"good"
3412,"hotel_98694",-1,-1,3,4,4,4,4,3,4,4,"good"
3413,"hotel_98694",-1,-1,4,5,4,3,5,3,5,5,"bad"
3414,"hotel_98694",-1,-1,4,4,3,5,4,3,3,3,"bad"
3415,"hotel_98694",4,3,2,3,2,4,3,3,3,3,"good"
3416,"hotel_98694",4,1,3,2,4,3,4,2,3,5,"bad"
3417,"hotel_87104",-1,-1,3,3,3,5,3,3,3,3,"bad"
3418,"hotel_87104",3,3,2,2,1,5,1,3,3,1,"good"
3419,"hotel_87104",2,2,5,5,5,5,5,5,5,3,"good"
3420,"hotel_87104",2,2,5,3,4,5,4,4,5,4,"good"
3421,"hotel_87104",7,6,3,4,3,5,2,3,3,2,"bad"
3422,"hotel_87104",2,2,5,5,5,5,5,4,5,3,"good"
3423,"hotel_87104",5,5,5,5,5,5,5,5,5,4,"good"
3424,"hotel_87104",4,3,2,2,2,5,4,4,4,2,"good"
3425,"hotel_87104",3,2,3,3,3,4,3,3,3,3,"good"
3426,"hotel_87104",2,2,3,4,2,5,3,4,3,3,"good"
3427,"hotel_87104",1,1,3,4,2,4,3,4,3,2,"bad"
3428,"hotel_87104",2,2,5,5,5,5,4,5,5,5,"good"
3429,"hotel_87104",1,1,3,5,3,5,3,4,4,1,"good"
3430,"hotel_87104",2,2,4,5,4,4,4,4,4,4,"good"
3431,"hotel_87104",2,2,5,5,4,5,4,4,5,4,"good"
3432,"hotel_87104",2,2,4,4,4,4,3,4,5,4,"bad"
3433,"hotel_87104",2,2,3,3,4,4,3,3,3,1,"good"
3434,"hotel_87104",2,1,5,5,4,5,4,5,5,3,"good"
3435,"hotel_87104",1,1,4,4,3,5,5,5,4,3,"good"
3436,"hotel_87104",1,1,5,5,4,5,5,5,5,4,"good"
3437,"hotel_87104",1,1,4,4,3,5,5,5,4,3,"good"
3438,"hotel_87104",2,2,4,4,5,5,4,5,4,5,"good"
3439,"hotel_87104",1,1,5,4,5,5,5,5,5,2,"good"
3440,"hotel_87104",1,1,5,5,5,5,5,5,5,4,"good"
3441,"hotel_87104",1,1,2,1,1,4,3,2,1,3,"bad"
3442,"hotel_87104",4,4,3,3,3,4,3,2,2,2,"bad"
3443,"hotel_87104",-1,-1,3,3,3,5,3,4,3,2,"bad"
3444,"hotel_87104",-1,-1,4,4,4,4,4,5,4,3,"good"
3445,"hotel_87104",1,1,3,2,3,5,4,3,3,2,"bad"
3446,"hotel_87104",1,1,4,4,3,5,3,4,4,3,"good"
3447,"hotel_87104",1,1,5,5,3,5,3,5,3,3,"good"
3448,"hotel_87104",6,4,1,2,1,5,2,1,2,2,"bad"
3449,"hotel_87104",1,1,4,4,3,5,3,4,3,2,"good"
3450,"hotel_87104",5,5,4,4,3,5,4,3,4,5,"good"
3451,"hotel_87104",1,1,2,2,3,3,2,2,3,3,"bad"
3452,"hotel_87104",1,0,2,2,2,4,3,4,5,3,"bad"
3453,"hotel_87104",6,2,1,1,1,5,1,3,1,3,"bad"
3454,"hotel_87104",8,4,1,1,1,5,5,1,1,3,"bad"
3455,"hotel_87104",8,6,3,3,3,4,3,5,4,2,"bad"
3456,"hotel_87104",3,3,3,5,4,5,4,3,3,3,"good"
3457,"hotel_87104",3,3,4,3,3,5,3,4,4,3,"good"
3458,"hotel_87104",-1,-1,4,4,4,5,4,4,4,5,"good"
3459,"hotel_87104",13,6,1,1,1,5,1,3,1,2,"bad"
3460,"hotel_87104",-1,-1,5,5,5,5,5,5,5,5,"good"
3461,"hotel_87104",4,3,1,1,1,2,1,1,3,1,"good"
3462,"hotel_87104",6,6,4,4,5,4,5,5,5,3,"good"
3463,"hotel_87104",2,0,2,3,2,4,3,4,5,3,"good"
3464,"hotel_87104",4,4,4,5,4,5,5,5,5,3,"good"
3465,"hotel_87104",6,6,3,5,3,5,3,3,3,2,"good"
3466,"hotel_87104",4,3,5,5,4,5,4,5,4,3,"good"
3467,"hotel_87104",4,3,4,4,3,4,4,3,4,3,"good"
3468,"hotel_87104",4,3,5,5,5,5,5,5,5,5,"good"
3469,"hotel_87104",8,8,5,5,4,5,5,5,5,5,"good"
3470,"hotel_87104",7,7,4,4,3,4,4,3,5,5,"bad"
3471,"hotel_87104",9,9,4,5,4,5,5,5,3,4,"good"
3472,"hotel_87104",5,4,1,1,1,4,1,2,1,3,"bad"
3473,"hotel_87104",3,3,3,4,2,4,3,4,3,4,"bad"
3474,"hotel_87104",6,5,2,2,2,4,2,3,3,2,"bad"
3475,"hotel_87104",6,5,5,5,3,5,4,4,4,5,"good"
3476,"hotel_87104",4,4,3,4,3,5,3,4,3,3,"good"
3477,"hotel_87104",10,2,2,2,2,3,2,2,1,1,"bad"
3478,"hotel_87104",5,5,4,4,4,5,4,4,4,4,"good"
3479,"hotel_87104",2,2,3,4,4,5,3,3,3,2,"bad"
3480,"hotel_87104",6,5,4,4,3,5,4,3,5,3,"bad"
3481,"hotel_87104",10,5,2,2,3,2,3,2,4,1,"bad"
3482,"hotel_87104",17,17,3,4,3,4,5,3,4,5,"bad"
3483,"hotel_87104",13,7,3,3,3,5,4,3,3,5,"good"
3484,"hotel_87104",12,9,3,3,2,5,2,3,2,3,"bad"
3485,"hotel_87104",8,7,4,4,4,5,4,5,4,3,"good"
3486,"hotel_87104",16,14,5,5,5,5,5,5,5,5,"good"
3487,"hotel_87104",14,13,4,5,4,5,5,5,5,4,"good"
3488,"hotel_87104",8,6,3,3,3,5,3,4,4,3,"good"
3489,"hotel_87104",19,14,5,4,4,5,4,5,4,4,"good"
3490,"hotel_87104",10,5,4,4,3,3,4,3,4,2,"bad"
3491,"hotel_87104",11,8,2,1,1,4,3,3,3,3,"bad"
3492,"hotel_87104",12,9,2,2,2,5,2,5,5,5,"bad"
3493,"hotel_87104",18,14,2,2,1,2,4,2,2,1,"bad"
3494,"hotel_87104",-1,-1,4,5,4,5,3,4,3,3,"good"
3495,"hotel_87104",-1,-1,4,4,4,5,4,4,3,2,"good"
3496,"hotel_87104",-1,-1,5,5,4,5,5,4,4,5,"good"
3497,"hotel_87104",-1,-1,4,4,5,4,4,4,4,3,"good"
3498,"hotel_87104",-1,-1,4,4,4,5,4,4,3,4,"good"
3499,"hotel_87104",-1,-1,4,3,4,5,4,5,5,3,"good"
3500,"hotel_87104",-1,-1,4,4,4,4,4,5,5,3,"good"
3501,"hotel_87104",-1,-1,3,3,3,4,3,2,3,4,"bad"
3502,"hotel_87104",-1,-1,5,5,3,5,5,5,3,3,"bad"
3503,"hotel_87104",-1,-1,3,3,3,4,3,3,3,3,"bad"
3504,"hotel_87104",1,1,4,4,3,3,4,3,3,3,"good"
3505,"hotel_87104",-1,-1,4,5,4,5,4,3,4,3,"good"
3506,"hotel_87104",-1,-1,4,5,3,5,3,4,3,3,"good"
3507,"hotel_87104",-1,-1,4,4,3,5,3,4,3,3,"good"
3508,"hotel_87104",-1,-1,4,4,3,5,3,4,3,3,"good"
3509,"hotel_87104",-1,-1,4,5,4,5,4,4,4,4,"good"
3510,"hotel_87104",1,1,4,4,4,4,3,4,4,4,"good"
3511,"hotel_87104",1,1,2,2,2,3,3,2,2,3,"bad"
3512,"hotel_77274",-1,-1,4,4,4,5,3,4,5,2,"bad"
3513,"hotel_77274",1,0,5,4,4,5,5,5,5,5,"good"
3514,"hotel_77274",-1,-1,4,4,4,5,4,5,5,4,"good"
3515,"hotel_77274",1,0,2,2,1,4,5,3,3,4,"bad"
3516,"hotel_77274",-1,-1,5,4,5,5,5,5,5,5,"good"
3517,"hotel_77274",1,1,4,3,4,4,4,4,4,4,"good"
3518,"hotel_77274",-1,-1,3,3,3,5,4,3,3,4,"bad"
3519,"hotel_77274",1,1,4,4,4,5,5,5,5,5,"good"
3520,"hotel_77274",-1,-1,5,5,5,5,5,5,5,5,"good"
3521,"hotel_77274",-1,-1,4,3,4,5,4,5,5,4,"good"
3522,"hotel_77274",1,1,2,2,3,4,4,4,4,2,"bad"
3523,"hotel_77274",-1,-1,4,3,4,5,5,3,3,5,"bad"
3524,"hotel_77274",-1,-1,3,2,4,4,4,4,4,1,"bad"
3525,"hotel_77274",-1,-1,5,4,5,5,5,5,5,5,"good"
3526,"hotel_77274",-1,-1,3,3,3,4,4,1,4,4,"good"
3527,"hotel_77274",-1,-1,2,2,4,4,4,3,4,2,"bad"
3528,"hotel_77274",-1,-1,2,2,4,4,5,3,4,5,"good"
3529,"hotel_77274",1,1,2,2,4,5,5,4,4,4,"bad"
3530,"hotel_77274",1,0,5,5,4,5,4,5,5,5,"good"
3531,"hotel_77274",2,2,2,2,3,3,4,2,2,4,"bad"
3532,"hotel_77274",-1,-1,4,4,4,5,3,4,4,5,"good"
3533,"hotel_77274",1,0,5,4,5,5,5,3,4,4,"good"
