id,hotel,reader,helpful,overall,value,room,location,clean,check,service,business,target
6500, hotel_198099,2,2,5,5,4,5,5,5,5,4,bad
6501, hotel_198099,-1,-1,4,3,5,4,5,4,4,3,good
6502, hotel_198099,-1,-1,4,4,4,5,5,5,5,4,good
6503, hotel_198099,-1,-1,4,4,4,5,5,5,5,4,good
6504, hotel_198099,-1,-1,4,4,3,3,5,2,4,4,good
6505, hotel_198099,2,1,2,1,2,4,4,3,3,3,bad
6506, hotel_198099,6,6,5,5,4,5,5,5,5,4,good
6507, hotel_198099,15,15,5,5,4,5,5,5,5,4,good
6508, hotel_198099,2,2,4,4,4,5,4,4,4,3,good
6509, hotel_198099,5,5,4,4,4,4,5,5,4,4,good
6510, hotel_198099,23,23,5,5,4,5,4,4,5,4,bad
6511, hotel_198099,24,24,5,5,5,5,5,5,5,5,good
6512, hotel_198099,17,1,1,1,1,1,3,1,1,1,bad
6513, hotel_198099,-1,-1,5,4,5,5,5,4,4,4,bad
6514, hotel_626311,4,4,5,5,4,5,5,5,5,5,good
6515, hotel_626311,3,3,5,5,5,5,4,5,5,3,bad
6516, hotel_626311,3,3,5,4,5,5,5,5,5,5,good
6517, hotel_626311,2,2,5,5,5,5,4,5,5,4,good
6518, hotel_626311,-1,-1,5,5,5,5,5,5,5,5,good
6519, hotel_626311,-1,-1,2,1,4,1,5,5,5,3,bad
6520, hotel_626311,-1,-1,5,5,5,4,5,3,5,5,bad
6521, hotel_626311,-1,-1,5,5,5,5,5,5,5,5,bad
6522, hotel_626311,-1,-1,5,5,5,5,5,5,5,5,good
6523, hotel_626311,-1,-1,5,4,5,5,5,5,5,5,good
6524, hotel_626311,1,1,5,5,5,3,5,5,5,5,good
6525, hotel_626311,4,0,4,2,2,4,4,4,4,2,good
6526, hotel_626311,3,3,5,4,4,5,4,4,5,4,bad
6527, hotel_626311,3,3,5,5,5,5,5,5,5,4,bad
6528, hotel_626311,4,4,5,5,5,4,5,5,5,4,bad
6529, hotel_626311,1,1,5,5,5,5,5,5,5,4,good
6530, hotel_626311,-1,-1,5,5,5,5,5,5,5,5,good
6531, hotel_626311,-1,-1,5,5,5,5,5,5,5,4,good
6532, hotel_626311,-1,-1,5,5,4,4,5,5,5,5,good
6533, hotel_626311,1,1,5,5,5,4,5,5,5,3,bad
6534, hotel_626311,1,1,5,5,5,5,5,5,5,5,bad
6535, hotel_626311,-1,-1,5,5,5,5,5,5,5,4,good
6536, hotel_626311,3,3,5,5,5,5,5,5,5,3,good
6537, hotel_626311,2,2,5,4,5,5,5,5,5,5,good
6538, hotel_626311,-1,-1,5,4,5,5,5,5,5,5,bad
6539, hotel_626311,1,1,5,5,5,5,5,5,5,4,good
6540, hotel_626311,1,1,5,5,5,5,5,5,5,4,good
6541, hotel_626311,-1,-1,5,5,5,4,5,5,5,5,good
6542, hotel_626311,2,2,5,5,5,5,5,5,5,5,good
6543, hotel_626311,-1,-1,4,4,5,5,3,5,5,5,good
6544, hotel_626311,6,0,1,1,4,1,4,1,4,4,bad
6545, hotel_626311,1,1,5,5,5,4,4,5,5,3,good
6546, hotel_626311,-1,-1,5,5,5,5,5,5,5,5,good
6547, hotel_626311,1,1,5,4,5,5,5,5,5,4,good
6548, hotel_626311,11,10,5,5,5,5,5,5,5,5,good
6549, hotel_626311,9,8,5,5,5,5,5,5,5,5,good
6550, hotel_626311,2,1,5,5,5,4,5,5,5,3,good
6551, hotel_626311,5,5,5,5,5,4,5,5,5,5,bad
6552, hotel_626311,3,3,5,4,5,4,5,5,5,1,good
6553, hotel_626311,2,2,4,4,4,4,5,5,5,3,good
6554, hotel_626311,3,3,5,4,5,5,5,5,5,3,bad
6555, hotel_626311,3,3,5,5,5,5,5,5,5,4,bad
6556, hotel_626311,2,2,5,5,5,5,5,5,5,5,good
6557, hotel_626311,1,1,5,3,5,5,4,4,5,2,good
6558, hotel_626311,3,3,5,5,4,4,4,5,4,3,good
6559, hotel_626311,3,3,4,5,5,5,4,5,5,4,good
6560, hotel_626311,1,1,5,5,4,5,4,5,5,4,good
6561, hotel_626311,1,1,5,5,5,4,4,4,5,4,good
6562, hotel_626311,2,1,5,5,5,5,5,5,5,3,good
6563, hotel_626311,17,0,1,1,1,1,1,3,2,5,good
6564, hotel_626311,1,1,5,5,5,4,5,5,5,3,bad
6565, hotel_626311,4,4,5,5,5,5,5,5,5,5,good
6566, hotel_626311,2,2,5,5,4,4,4,5,5,3,good
6567, hotel_626311,9,9,5,5,5,5,5,5,5,5,good
6568, hotel_626311,-1,-1,5,5,5,5,5,5,5,5,bad
6569, hotel_626311,-1,-1,5,4,5,5,5,5,5,4,bad
6570, hotel_626311,-1,-1,3,2,5,3,5,5,4,5,bad
6571, hotel_626311,-1,-1,5,5,5,4,5,5,5,4,bad
6572, hotel_626311,-1,-1,5,5,5,5,5,5,5,5,bad
6573, hotel_238722,1,0,1,1,1,3,1,3,1,4,bad
6574, hotel_238722,1,1,5,5,5,4,5,5,5,3,good
6575, hotel_238722,1,1,4,4,3,5,4,3,3,4,good
6576, hotel_238722,-1,-1,5,5,5,5,5,5,5,5,bad
6577, hotel_232321,1,1,4,4,5,5,5,5,4,5,good
6578, hotel_232321,1,1,5,4,4,5,5,5,5,5,bad
6579, hotel_232321,1,1,5,4,5,5,5,4,4,3,good
6580, hotel_232321,3,3,3,3,2,4,3,5,4,4,good
6581, hotel_232321,2,2,4,3,4,5,4,4,4,3,good
6582, hotel_232321,3,1,5,5,5,5,5,5,5,5,good
6583, hotel_232321,2,2,4,3,3,5,4,4,3,4,good
6584, hotel_232321,2,2,5,4,4,5,5,5,5,5,bad
6585, hotel_232321,3,3,5,4,5,5,4,5,5,4,bad
6586, hotel_232321,1,1,4,4,4,5,4,5,5,2,good
6587, hotel_232321,2,1,5,5,5,5,5,5,5,5,good
6588, hotel_232321,1,1,5,5,5,5,5,5,5,5,bad
6589, hotel_232321,-1,-1,3,3,3,4,3,5,4,3,good
6590, hotel_232321,2,2,3,3,3,5,3,3,3,3,bad
6591, hotel_232321,1,1,5,5,5,5,5,5,5,5,good
6592, hotel_232321,5,5,4,4,4,5,5,5,5,5,good
6593, hotel_232321,6,5,4,4,3,4,3,5,4,5,good
6594, hotel_232321,10,9,5,5,5,5,5,5,4,5,good
6595, hotel_232321,11,10,4,4,4,5,4,5,5,4,good
6596, hotel_232321,10,9,5,4,5,5,5,5,5,5,good
6597, hotel_232321,16,15,5,4,5,5,5,5,5,5,good
6598, hotel_232321,9,8,5,3,5,5,5,5,5,5,good
6599, hotel_232321,9,8,4,4,5,5,5,4,5,4,good
6600, hotel_232321,14,12,5,4,5,5,5,5,5,5,bad
6601, hotel_232321,7,6,4,4,4,5,5,5,5,4,good
6602, hotel_232321,6,5,5,3,5,5,5,5,5,5,good
6603, hotel_232321,6,5,4,4,4,5,5,5,5,5,good
6604, hotel_232321,3,2,4,3,4,5,4,4,4,4,good
6605, hotel_232321,6,5,5,4,4,5,5,4,4,4,good
6606, hotel_232321,9,7,5,5,5,5,5,5,5,5,bad
6607, hotel_232321,11,10,4,4,4,5,5,5,5,5,bad
6608, hotel_232321,8,8,4,4,3,4,5,5,5,4,bad
6609, hotel_232321,11,10,5,5,4,5,3,5,5,4,good
6610, hotel_232321,13,12,5,5,4,4,4,5,5,5,good
6611, hotel_230723,-1,-1,3,3,2,5,2,4,4,3,good
6612, hotel_230723,-1,-1,5,5,5,5,4,5,5,5,bad
6613, hotel_230723,1,1,5,5,3,5,5,5,5,5,good
6614, hotel_230723,-1,-1,5,5,4,5,5,4,5,3,good
6615, hotel_230723,-1,-1,1,1,1,5,1,1,1,1,bad
6616, hotel_230723,-1,-1,5,5,4,5,5,5,5,2,good
6617, hotel_230723,-1,-1,5,5,4,5,5,5,5,4,good
6618, hotel_230723,1,1,4,4,3,4,4,4,4,3,good
6619, hotel_230723,-1,-1,5,5,4,5,5,5,5,4,good
6620, hotel_230723,1,1,4,4,3,5,3,5,3,3,good
6621, hotel_230723,1,1,4,4,4,5,4,4,4,4,good
6622, hotel_230723,1,1,4,4,4,5,4,5,4,4,good
6623, hotel_230723,1,1,2,1,1,3,1,3,2,1,bad
6624, hotel_230723,1,1,4,4,4,5,5,5,5,3,good
6625, hotel_230723,9,1,1,1,1,3,1,1,1,1,bad
6626, hotel_230723,2,2,5,5,4,5,4,5,5,3,good
6627, hotel_230723,2,2,5,5,4,5,5,5,5,5,bad
6628, hotel_230723,1,1,4,4,3,5,4,5,5,4,good
6629, hotel_230723,-1,-1,4,4,3,5,5,3,4,3,good
6630, hotel_230723,1,1,4,4,4,5,3,4,4,3,good
6631, hotel_230723,3,3,4,5,3,5,4,5,5,3,good
6632, hotel_230723,4,4,5,5,5,5,5,5,5,3,good
6633, hotel_230723,-1,-1,4,2,5,5,5,4,4,1,bad
6634, hotel_278074,-1,-1,5,5,5,5,5,5,5,5,good
6635, hotel_278074,1,1,5,5,5,3,5,5,5,5,bad
6636, hotel_278074,1,1,5,5,5,3,5,5,5,5,good
6637, hotel_278074,2,2,5,5,5,5,5,5,5,5,good
6638, hotel_278074,3,3,5,5,5,4,5,4,5,4,good
6639, hotel_278074,1,1,5,5,5,5,5,5,5,5,good
6640, hotel_278074,-1,-1,5,4,5,5,5,5,5,4,good
6641, hotel_278074,1,1,5,4,4,4,5,5,5,4,good
6642, hotel_278074,2,2,4,5,5,5,5,5,5,5,bad
6643, hotel_278074,-1,-1,4,5,5,4,5,5,5,4,good
6644, hotel_278074,5,5,4,4,4,3,5,3,4,2,good
6645, hotel_278074,3,3,5,5,5,4,5,4,4,4,good
6646, hotel_278074,3,3,5,5,5,5,5,5,5,5,good
6647, hotel_278074,2,2,4,4,5,4,4,5,4,4,good
6648, hotel_278074,4,4,4,3,5,4,5,5,2,5,good
6649, hotel_278074,4,4,5,4,5,4,5,5,5,5,good
6650, hotel_278074,2,2,5,5,5,5,5,5,5,5,good
6651, hotel_278074,3,3,5,5,5,5,5,5,5,5,good
6652, hotel_278074,2,2,5,5,5,5,5,5,5,5,bad
6653, hotel_278074,1,0,4,5,4,4,5,5,2,4,good
6654, hotel_278074,2,2,5,5,5,5,5,5,5,4,good
6655, hotel_278074,4,2,4,5,5,5,5,4,4,5,good
6656, hotel_278074,3,3,5,5,5,5,5,5,5,5,good
6657, hotel_278074,5,4,5,4,5,4,5,5,5,5,good
6658, hotel_278074,9,4,4,2,3,2,4,1,4,3,good
6659, hotel_278074,2,2,5,4,5,4,5,4,5,5,bad
6660, hotel_278074,5,5,5,5,5,4,5,5,5,5,good
6661, hotel_278074,3,2,4,4,5,4,5,3,2,5,bad
6662, hotel_278074,7,7,5,4,4,5,5,5,5,5,bad
6663, hotel_278074,6,6,5,4,5,5,5,5,5,5,good
6664, hotel_278074,7,6,4,3,4,4,4,2,4,4,good
6665, hotel_278074,5,5,4,4,5,5,5,3,4,4,good
6666, hotel_278074,-1,-1,4,3,3,5,3,3,3,4,bad
6667, hotel_278074,-1,-1,5,4,5,5,5,4,5,3,bad
6668, hotel_302331,-1,-1,3,3,2,3,3,2,3,2,good
6669, hotel_302331,2,2,4,3,4,3,3,4,4,2,good
6670, hotel_302331,-1,-1,4,4,4,4,4,3,4,4,bad
6671, hotel_302331,-1,-1,3,3,3,2,3,4,4,2,bad
6672, hotel_302331,-1,-1,4,4,5,2,5,4,4,3,good
6673, hotel_302331,-1,-1,3,3,2,4,3,3,3,2,bad
6674, hotel_302331,-1,-1,4,4,4,2,4,3,3,3,good
6675, hotel_302331,5,4,4,5,4,3,4,4,5,3,bad
6676, hotel_302331,1,1,3,3,3,1,3,3,4,3,good
6677, hotel_302331,3,3,4,5,4,4,5,4,5,3,bad
6678, hotel_302331,7,7,5,5,5,3,5,4,5,3,good
6679, hotel_302331,4,3,1,1,2,3,2,1,1,3,bad
6680, hotel_302331,6,6,5,5,5,5,4,5,5,4,good
6681, hotel_302331,7,7,5,5,5,4,5,5,5,5,bad
6682, hotel_302331,12,12,5,5,4,4,5,4,4,4,good
6683, hotel_302331,4,2,1,1,1,2,1,2,1,1,bad
6684, hotel_302331,7,7,5,5,5,3,5,5,5,4,good
6685, hotel_302331,6,6,4,4,4,4,3,5,4,4,good
6686, hotel_302331,4,4,3,2,3,1,3,1,1,1,good
6687, hotel_302331,3,3,3,4,3,2,3,4,2,2,bad
6688, hotel_302331,12,12,4,5,4,2,3,3,3,3,good
6689, hotel_302331,8,8,4,4,4,4,4,5,4,4,good
6690, hotel_302331,5,5,3,3,3,3,3,3,3,3,bad
6691, hotel_302331,5,5,3,3,4,3,4,3,4,3,bad
6692, hotel_302331,3,3,4,4,4,3,4,5,4,3,bad
6693, hotel_302331,4,4,4,3,3,4,5,4,3,4,good
6694, hotel_302331,6,4,1,1,2,2,4,1,2,3,bad
6695, hotel_302331,4,4,5,5,5,4,5,5,5,5,bad
6696, hotel_302331,9,9,5,5,5,5,5,5,5,5,bad
6697, hotel_302331,26,26,5,5,4,4,4,5,5,4,bad
6698, hotel_302331,-1,-1,4,4,4,4,4,4,3,5,bad
6699, hotel_302331,-1,-1,3,3,3,3,4,3,3,4,bad
6700, hotel_310867,-1,-1,2,2,2,3,1,3,3,1,bad
6701, hotel_310867,-1,-1,4,5,4,5,4,4,4,1,bad
6702, hotel_310867,-1,-1,3,4,3,4,3,2,5,1,bad
6703, hotel_310867,1,1,3,3,3,4,4,4,4,5,good
6704, hotel_310867,-1,-1,4,4,4,5,4,5,5,4,good
6705, hotel_188975,6,4,3,1,4,4,4,3,1,2,bad
6706, hotel_188975,6,3,2,1,3,5,5,2,3,2,good
6707, hotel_188975,3,1,5,5,5,5,5,5,5,5,good
6708, hotel_188975,3,1,5,5,5,5,5,5,5,5,bad
6709, hotel_188975,2,0,5,4,5,5,5,4,5,5,good
6710, hotel_188975,1,1,5,5,5,5,5,3,5,5,bad
6711, hotel_188975,3,3,5,5,5,5,5,5,5,5,bad
6712, hotel_188975,6,4,5,5,5,5,5,5,5,5,good
6713, hotel_188975,6,5,5,5,5,5,5,5,5,5,good
6714, hotel_188975,3,1,5,3,5,5,5,5,5,5,good
6715, hotel_188975,4,2,5,4,5,5,5,5,5,5,good
6716, hotel_188975,3,2,5,4,5,4,5,5,5,3,good
6717, hotel_188975,3,2,5,5,5,4,5,5,5,5,good
6718, hotel_188975,2,0,4,3,5,3,5,4,5,4,good
6719, hotel_188975,3,3,5,3,4,4,5,5,5,4,good
6720, hotel_188975,1,0,5,5,5,3,5,5,5,5,bad
6721, hotel_188975,-1,-1,5,3,5,5,5,5,5,5,good
6722, hotel_188975,2,2,5,3,5,5,5,4,5,4,good
6723, hotel_188975,1,1,5,4,5,4,5,5,5,5,good
6724, hotel_188975,3,3,5,5,5,5,5,5,5,5,good
6725, hotel_188975,2,2,5,4,5,5,5,5,5,5,good
6726, hotel_188975,5,3,4,5,4,5,5,5,5,4,good
6727, hotel_188975,5,5,5,4,4,3,5,5,5,4,bad
6728, hotel_188975,3,2,5,5,5,5,5,5,5,5,bad
6729, hotel_188975,3,3,5,1,5,5,5,5,5,5,bad
6730, hotel_188975,2,2,5,4,5,5,5,4,5,5,good
6731, hotel_188975,2,1,5,4,5,5,5,5,4,4,bad
6732, hotel_188975,1,1,5,5,5,5,5,5,5,5,bad
6733, hotel_188975,2,2,5,4,5,5,5,5,5,5,good
6734, hotel_188975,2,1,5,4,5,5,5,5,5,5,good
6735, hotel_188975,4,3,5,5,5,5,5,5,5,5,bad
6736, hotel_188975,3,2,5,5,5,5,5,5,5,4,good
6737, hotel_188975,1,1,5,5,5,5,5,5,5,5,good
6738, hotel_188975,3,3,5,4,5,5,5,4,5,5,bad
6739, hotel_188975,6,6,5,5,5,5,5,5,5,5,good
6740, hotel_188975,5,5,5,5,5,5,5,5,5,5,good
6741, hotel_188975,5,3,5,5,5,5,5,5,5,5,good
6742, hotel_188975,5,4,5,4,5,4,5,5,5,4,good
6743, hotel_188975,4,3,5,4,5,5,5,5,5,5,good
6744, hotel_188975,11,5,5,5,5,5,5,5,5,5,good
6745, hotel_188975,9,3,5,4,5,5,5,4,4,4,bad
6746, hotel_188975,14,12,4,4,5,5,5,5,5,2,good
6747, hotel_188975,8,5,5,3,5,4,5,5,5,5,good
6748, hotel_188975,9,4,5,5,5,5,5,5,4,4,good
6749, hotel_188975,5,1,5,4,4,5,5,4,5,5,good
6750, hotel_188975,78,7,2,3,1,1,1,1,1,1,bad
6751, hotel_188975,12,7,5,5,5,5,5,5,5,5,good
6752, hotel_188975,7,4,5,4,5,5,5,5,5,5,good
6753, hotel_188975,7,3,5,5,5,5,5,5,5,5,good
6754, hotel_188975,13,10,5,5,5,4,5,5,5,5,bad
6755, hotel_188975,9,5,5,5,5,5,5,5,5,5,good
6756, hotel_188975,5,1,5,5,5,5,5,5,5,5,good
6757, hotel_188975,7,4,5,4,5,5,5,5,5,4,good
6758, hotel_188975,5,3,5,5,5,4,5,5,5,5,good
6759, hotel_188975,6,5,5,5,5,5,5,2,2,5,good
6760, hotel_188975,2,1,5,5,5,4,5,5,5,5,good
6761, hotel_188975,5,2,5,4,5,5,5,5,5,5,bad
6762, hotel_188975,5,3,5,5,5,5,5,5,5,5,good
6763, hotel_188975,8,5,5,5,5,5,5,5,5,5,good
6764, hotel_188975,11,8,5,5,5,5,5,5,5,5,good
6765, hotel_188975,7,4,5,5,5,5,5,5,5,5,bad
6766, hotel_188975,14,3,5,5,5,5,5,5,5,5,good
6767, hotel_188975,9,8,5,5,5,5,5,5,5,5,good
6768, hotel_188975,19,15,5,5,5,5,5,5,5,5,bad
6769, hotel_188975,20,16,5,5,5,5,5,5,5,5,good
6770, hotel_188975,26,23,5,5,5,5,5,5,5,5,good
6771, hotel_188975,34,15,4,4,5,5,5,5,4,4,bad
6772, hotel_188975,28,17,5,4,5,5,5,5,5,5,good
6773, hotel_188975,18,8,5,5,5,5,5,5,5,5,good
6774, hotel_188975,13,7,5,5,5,5,5,5,5,5,good
6775, hotel_188975,12,11,5,5,5,5,5,5,5,5,good
6776, hotel_188975,9,8,5,4,5,5,5,5,5,5,good
6777, hotel_188975,23,21,5,3,4,5,5,5,5,5,good
6778, hotel_188975,15,14,5,5,5,5,5,5,5,5,good
6779, hotel_188975,19,7,5,5,5,4,5,5,5,5,good
6780, hotel_188975,29,11,5,4,5,5,5,5,5,5,good
6781, hotel_188975,8,6,5,5,5,5,5,5,5,5,good
6782, hotel_188975,10,7,5,5,5,5,5,5,5,5,bad
6783, hotel_188975,12,8,5,5,5,5,5,5,5,4,good
6784, hotel_188975,7,5,5,5,5,5,5,5,4,5,bad
6785, hotel_188975,22,20,5,5,5,5,5,5,5,5,good
6786, hotel_188975,14,9,5,5,5,5,5,5,5,5,bad
6787, hotel_188975,25,22,5,5,5,5,5,5,5,5,good
6788, hotel_188975,22,20,5,5,5,5,5,5,5,5,good
6789, hotel_188975,17,16,5,5,5,5,5,5,5,5,good
6790, hotel_188975,12,11,5,5,5,5,5,5,5,5,good
6791, hotel_188975,17,15,5,4,5,5,5,5,5,4,bad
6792, hotel_188975,16,15,5,5,5,5,5,5,5,5,bad
6793, hotel_188975,16,14,5,4,5,5,5,5,5,3,bad
6794, hotel_188975,43,34,5,5,5,5,5,5,5,5,good
6795, hotel_188975,-1,-1,5,5,5,5,5,5,5,5,bad
6796, hotel_188975,-1,-1,5,3,5,5,5,5,5,5,bad
6797, hotel_188975,-1,-1,4,4,4,5,5,5,5,5,bad
6798, hotel_188975,-1,-1,5,5,5,5,5,5,5,5,bad
6799, hotel_188975,-1,-1,5,3,5,5,5,5,5,5,bad
6800, hotel_188975,-1,-1,5,5,5,5,5,5,5,5,bad
6801, hotel_188975,-1,-1,5,4,3,5,5,5,5,4,bad
6802, hotel_188975,3,3,5,5,4,5,5,5,5,5,bad
6803, hotel_188975,5,2,5,5,5,5,5,5,5,5,bad
6804, hotel_188975,-1,-1,5,4,5,4,5,5,5,5,bad
6805, hotel_188975,13,4,1,1,2,2,2,2,2,2,bad
6806, hotel_188975,2,0,5,5,5,5,5,5,5,5,bad
6807, hotel_224875,-1,-1,4,4,5,5,4,4,4,5,good
6808, hotel_224875,-1,-1,4,2,5,4,5,5,4,3,bad
6809, hotel_224875,1,1,5,5,5,5,5,5,5,4,good
6810, hotel_224875,2,2,5,5,5,4,5,5,5,5,good
6811, hotel_224875,-1,-1,3,2,4,3,4,4,4,4,bad
6812, hotel_224875,2,2,2,3,4,2,4,2,3,3,good
6813, hotel_224875,1,1,5,5,5,4,5,5,5,5,good
6814, hotel_224875,1,1,5,5,5,4,5,5,5,4,good
6815, hotel_224875,2,2,4,4,4,4,4,4,4,4,good
6816, hotel_224875,2,1,4,3,4,4,4,4,3,4,good
6817, hotel_224875,2,2,2,1,3,1,4,1,1,1,bad
6818, hotel_224875,2,2,4,5,4,4,4,4,4,3,bad
6819, hotel_224875,4,4,4,4,4,4,3,1,3,3,good
6820, hotel_224875,11,11,5,5,5,4,5,5,5,5,good
6821, hotel_224875,-1,-1,5,5,5,4,5,3,4,2,bad
6822, hotel_206933,-1,-1,4,4,4,3,4,5,4,4,good
6823, hotel_206933,1,1,4,4,5,4,5,4,5,5,good
6824, hotel_206933,2,2,4,4,5,3,5,4,5,4,good
6825, hotel_206933,-1,-1,2,3,3,2,4,4,2,3,good
6826, hotel_206933,-1,-1,4,3,4,3,3,4,3,3,good
6827, hotel_206933,1,1,3,3,4,1,4,3,3,3,bad
6828, hotel_206933,2,1,3,3,3,3,3,3,3,3,good
6829, hotel_206933,3,2,3,3,4,3,5,3,3,4,bad
6830, hotel_1084661,-1,-1,1,2,2,3,2,1,1,1,bad
6831, hotel_1084661,-1,-1,1,1,1,1,1,1,1,1,bad
6832, hotel_1084661,1,1,1,1,1,4,2,2,2,2,bad
6833, hotel_1084661,1,1,4,5,4,4,4,5,5,3,good
6834, hotel_1084661,1,1,4,4,3,5,3,5,3,3,good
6835, hotel_1084661,1,1,4,5,4,3,5,4,3,3,good
6836, hotel_1084661,1,1,2,2,3,2,4,1,1,1,bad
6837, hotel_1084661,2,2,3,3,2,4,2,3,2,3,good
6838, hotel_1084661,1,1,4,4,3,4,4,4,4,3,good
6839, hotel_1084661,-1,-1,1,3,1,1,2,2,3,2,bad
6840, hotel_1084661,3,3,4,3,4,4,4,4,5,3,bad
6841, hotel_1084661,4,4,3,5,3,4,3,3,3,3,good
6842, hotel_1084661,5,5,4,3,1,3,4,5,5,3,good
6843, hotel_120756,2,1,1,1,1,2,2,2,2,2,bad
6844, hotel_120756,3,2,3,4,3,5,3,5,5,1,bad
6845, hotel_120756,7,5,4,4,4,5,4,4,3,1,bad
6846, hotel_120756,12,9,5,5,3,5,5,4,5,2,bad
6847, hotel_120756,9,8,5,5,4,5,5,5,5,3,bad
6848, hotel_120756,9,6,1,1,1,2,1,2,2,1,bad
6849, hotel_120756,9,8,4,5,4,4,4,4,4,3,good
6850, hotel_120756,9,8,4,5,4,4,5,5,5,3,good
6851, hotel_120756,5,5,4,5,3,4,3,3,3,1,good
6852, hotel_280861,-1,-1,1,1,1,4,1,4,3,1,bad
6853, hotel_280861,-1,-1,3,4,3,2,3,4,4,1,bad
6854, hotel_280861,-1,-1,1,1,1,4,2,2,3,2,bad
6855, hotel_280861,1,1,3,4,3,4,3,4,3,3,good
6856, hotel_280861,1,1,3,3,2,5,5,5,5,3,bad
6857, hotel_280861,-1,-1,5,5,5,5,5,5,5,3,bad
6858, hotel_280861,-1,-1,3,3,3,5,5,5,5,3,bad
6859, hotel_280861,-1,-1,1,1,1,3,1,2,3,2,bad
6860, hotel_280861,18,10,3,5,3,4,3,3,3,3,bad
6861, hotel_280861,3,1,3,2,2,2,2,3,2,1,good
6862, hotel_280861,1,1,3,4,3,4,3,4,4,3,bad
6863, hotel_280861,-1,-1,2,3,2,4,4,4,4,3,bad
6864, hotel_280861,1,1,2,2,2,3,2,3,3,2,bad
6865, hotel_280861,1,1,3,2,2,4,3,5,2,3,good
6866, hotel_280861,-1,-1,3,3,2,5,3,5,3,3,good
6867, hotel_280861,-1,-1,3,5,3,4,3,3,3,3,good
6868, hotel_280861,-1,-1,4,4,3,5,4,5,4,3,bad
6869, hotel_280861,-1,-1,3,4,3,5,3,4,4,3,good
6870, hotel_280861,2,1,3,5,3,4,4,5,3,3,good
6871, hotel_280861,-1,-1,4,4,4,5,5,4,4,1,good
6872, hotel_280861,2,2,3,3,2,4,3,3,3,1,bad
6873, hotel_280861,1,1,3,5,3,5,3,3,4,4,bad
6874, hotel_280861,-1,-1,2,4,1,5,3,4,4,1,bad
6875, hotel_280861,2,2,2,2,3,5,3,3,3,3,bad
6876, hotel_280861,3,2,1,1,1,3,1,1,1,1,bad
6877, hotel_280861,3,3,5,5,5,3,5,5,5,3,good
6878, hotel_280861,12,12,3,3,2,3,3,3,4,3,good
6879, hotel_280861,-1,-1,3,5,4,5,4,5,4,3,bad
6880, hotel_280861,-1,-1,3,3,2,3,2,4,3,2,bad
6881, hotel_280861,-1,-1,4,4,4,3,4,4,4,2,bad
6882, hotel_280861,-1,-1,1,1,1,4,1,1,1,1,bad
6883, hotel_280861,-1,-1,1,1,1,3,1,2,2,1,bad
6884, hotel_280861,-1,-1,1,1,1,2,1,1,1,1,bad
6885, hotel_280861,-1,-1,3,4,4,5,4,4,3,3,bad
6886, hotel_280861,-1,-1,3,3,1,2,2,2,2,2,bad
6887, hotel_280861,-1,-1,1,1,1,1,2,2,1,3,bad
6888, hotel_277997,1,1,5,5,5,5,5,5,5,5,good
6889, hotel_277997,-1,-1,5,4,5,4,4,4,4,3,bad
6890, hotel_277997,1,1,5,5,5,5,5,5,5,5,good
6891, hotel_277997,9,3,1,1,1,1,3,3,3,3,bad
6892, hotel_277997,-1,-1,4,3,5,4,5,4,5,3,bad
6893, hotel_277997,-1,-1,3,3,4,3,3,3,4,3,bad
6894, hotel_277997,1,1,5,5,5,4,4,5,4,4,bad
6895, hotel_277997,2,2,5,4,5,5,5,5,5,3,good
6896, hotel_277997,1,1,5,4,5,5,5,5,5,3,good
6897, hotel_277997,1,1,5,5,5,4,5,5,4,4,good
6898, hotel_277997,3,1,3,3,1,4,3,4,4,1,bad
6899, hotel_277997,1,1,4,5,4,5,3,5,5,3,good
6900, hotel_277997,3,2,2,2,2,3,2,3,2,1,bad
6901, hotel_277997,1,1,4,4,4,5,5,5,5,4,good
6902, hotel_277997,-1,-1,5,5,5,4,5,5,5,3,good
6903, hotel_277997,2,2,4,4,5,5,5,5,5,5,good
6904, hotel_277997,-1,-1,4,4,5,4,5,4,5,5,bad
6905, hotel_277997,2,2,4,5,5,5,5,3,4,2,good
6906, hotel_277997,1,1,5,5,5,5,5,5,5,5,good
6907, hotel_277997,5,5,4,3,5,5,5,4,4,4,bad
6908, hotel_277997,2,2,5,5,5,4,5,3,5,3,good
6909, hotel_277997,3,3,4,4,4,4,4,4,4,3,good
6910, hotel_277997,4,4,2,3,3,5,5,2,2,2,bad
6911, hotel_277997,1,1,4,4,5,4,4,5,5,1,good
6912, hotel_277997,-1,-1,4,4,4,4,4,4,4,4,bad
6913, hotel_277997,1,1,5,5,5,4,5,3,3,2,good
6914, hotel_277997,2,2,4,4,4,5,4,4,4,1,good
6915, hotel_277997,4,4,4,5,5,4,5,3,3,3,good
6916, hotel_277997,5,3,2,3,4,4,3,4,3,1,bad
6917, hotel_277997,1,1,4,5,5,4,5,5,5,5,good
6918, hotel_277997,1,1,5,4,5,4,5,5,5,5,good
6919, hotel_277997,1,1,3,3,3,4,4,3,3,4,good
6920, hotel_277997,1,1,4,4,4,3,5,4,4,3,good
6921, hotel_277997,2,2,2,2,3,4,3,3,1,3,bad
6922, hotel_277997,5,5,4,5,5,4,4,3,5,3,good
6923, hotel_277997,6,6,4,4,4,5,5,4,5,4,good
