id,hotel,reader,helpful,overall,value,room,location,clean,check,service,business,target
7115,hotel_611114,18,17,5,5,4,5,5,5,5,4,good
7116,hotel_611114,6,4,4,4,2,4,5,4,4,4,good
7117,hotel_611114,16,15,5,5,5,5,5,5,5,5,good
7118,hotel_611114,12,6,3,3,3,4,4,3,4,3,good
7119,hotel_611114,15,7,2,2,2,4,4,3,3,4,good
7120,hotel_611114,25,24,5,5,5,5,5,5,4,3,good
7121,hotel_611114,25,9,3,3,3,5,3,1,2,2,good
7122,hotel_611114,23,23,5,5,5,5,5,5,5,4,good
7123,hotel_611114,15,5,1,2,1,1,1,1,1,1,good
7124,hotel_611114,19,17,4,4,5,5,5,3,3,5,good
7125,hotel_611114,13,7,2,4,2,4,5,5,4,5,good
7126,hotel_611114,14,13,5,4,4,5,5,5,5,4,good
7127,hotel_611114,18,17,4,4,4,4,5,5,5,4,good
7128,hotel_611114,15,12,5,5,4,5,5,5,5,4,good
7129,hotel_611114,10,4,5,5,5,5,5,5,5,5,good
7130,hotel_611114,11,9,5,5,5,5,4,5,5,5,good
7131,hotel_611114,15,11,5,5,5,5,5,5,5,5,good
7132,hotel_611114,11,8,5,4,4,4,4,5,4,4,good
7133,hotel_611114,10,8,4,4,4,5,4,5,4,4,good
7134,hotel_611114,18,18,5,5,5,5,5,5,5,5,good
7135,hotel_611114,11,5,4,5,3,5,5,3,4,3,good
7136,hotel_611114,9,8,5,5,5,5,5,5,5,5,good
7137,hotel_611114,14,14,4,4,2,5,5,5,4,5,good
7138,hotel_611114,11,8,4,4,3,3,4,4,4,3,good
7139,hotel_611114,34,33,5,5,4,5,5,5,4,4,good
7140,hotel_611114,13,3,5,4,5,5,5,5,5,4,good
7141,hotel_611114,13,6,4,4,4,5,5,3,4,4,good
7142,hotel_611114,5,2,2,2,2,3,2,3,2,3,good
7143,hotel_611114,13,2,2,4,3,3,2,4,3,2,good
7144,hotel_611114,16,16,5,5,5,4,5,5,5,5,good
7145,hotel_611114,21,6,1,1,1,1,1,1,1,4,good
7146,hotel_611114,6,6,5,4,4,5,5,4,5,3,good
7147,hotel_611114,13,11,5,5,5,5,5,5,5,5,good
7148,hotel_611114,11,10,5,5,5,4,5,5,5,4,good
7149,hotel_611114,14,14,5,5,5,5,5,5,5,4,good
7150,hotel_611114,9,9,5,5,5,4,5,5,5,5,good
7151,hotel_611114,14,13,5,5,4,5,5,5,5,4,good
7152,hotel_611114,8,8,4,4,4,4,5,5,5,5,good
7153,hotel_611114,19,3,2,2,3,4,2,4,1,3,good
7154,hotel_611114,18,10,3,3,2,4,3,3,3,3,good
7155,hotel_611114,14,12,5,5,5,4,5,5,5,5,good
7156,hotel_611114,7,7,4,4,5,4,5,4,5,5,good
7157,hotel_611114,19,15,5,5,5,5,5,5,5,5,good
7158,hotel_611114,10,9,5,5,4,5,5,5,4,5,good
7159,hotel_611114,11,7,3,2,2,4,3,2,2,3,good
7160,hotel_611114,12,12,5,5,4,4,4,3,5,4,good
7161,hotel_611114,20,20,4,4,4,4,4,4,4,4,good
7162,hotel_611114,15,14,4,5,4,5,5,5,5,5,good
7163,hotel_611114,8,8,5,5,5,4,5,4,5,4,good
7164,hotel_611114,18,1,2,2,3,2,2,1,1,2,good
7165,hotel_611114,7,7,4,5,3,5,5,5,5,4,good
7166,hotel_611114,8,2,2,2,1,5,3,5,4,4,good
7167,hotel_611114,5,5,4,5,3,5,4,4,4,4,good
7168,hotel_611114,5,2,2,3,3,3,3,4,4,3,good
7169,hotel_611114,12,8,5,4,4,4,5,5,5,4,good
7170,hotel_611114,13,11,5,4,5,5,5,5,5,5,good
7171,hotel_611114,14,14,5,5,5,5,5,5,5,5,good
7172,hotel_611114,15,6,1,1,2,2,1,2,2,1,bad
7173,hotel_611114,8,4,3,3,4,5,4,4,4,3,good
7174,hotel_611114,11,9,3,4,2,5,5,5,4,5,good
7175,hotel_611114,9,3,3,4,2,4,3,4,3,4,good
7176,hotel_611114,12,4,3,3,3,5,5,3,3,1,good
7177,hotel_611114,9,2,4,4,3,5,4,5,4,2,good
7178,hotel_611114,11,11,3,4,4,5,5,5,5,3,good
7179,hotel_611114,9,1,2,3,5,4,4,4,4,4,good
7180,hotel_611114,8,4,3,2,4,5,5,3,4,3,good
7181,hotel_611114,21,8,3,3,2,2,2,2,2,1,good
7182,hotel_611114,11,9,5,5,4,5,5,5,5,5,good
7183,hotel_611114,7,5,4,4,4,5,5,5,5,3,good
7184,hotel_611114,13,0,4,4,4,4,5,5,4,4,good
7185,hotel_611114,20,19,5,5,5,5,5,5,5,5,good
7186,hotel_611114,14,14,4,5,3,5,4,5,5,5,good
7187,hotel_611114,19,3,2,2,2,1,2,1,2,1,bad
7188,hotel_611114,16,15,4,5,4,5,5,4,5,5,good
7189,hotel_611114,12,10,5,5,5,5,5,5,5,4,good
7190,hotel_611114,12,11,5,5,5,5,5,3,5,5,good
7191,hotel_611114,9,8,4,5,5,5,5,3,4,4,good
7192,hotel_611114,19,18,4,5,4,4,5,4,4,4,good
7193,hotel_611114,18,17,5,5,5,5,5,5,5,5,good
7194,hotel_611114,12,12,5,5,4,5,5,3,5,3,good
7195,hotel_611114,15,6,4,4,3,4,2,5,2,2,good
7196,hotel_611114,26,23,5,5,4,5,5,4,5,4,good
7197,hotel_611114,20,10,2,2,1,4,2,3,2,4,good
7198,hotel_611114,20,18,5,4,5,5,5,5,5,5,good
7199,hotel_611114,11,11,4,5,4,4,4,4,4,4,good
7200,hotel_611114,21,4,3,3,3,4,3,2,2,1,good
7201,hotel_611114,22,21,4,4,5,5,4,4,5,2,good
7202,hotel_611114,16,15,4,4,2,5,5,5,5,5,good
7203,hotel_611114,25,8,2,1,1,3,1,2,2,1,bad
7204,hotel_611114,11,4,2,3,4,4,4,4,4,4,good
7205,hotel_611114,31,15,3,3,3,5,5,2,3,3,bad
7206,hotel_611114,18,18,4,4,5,5,5,5,5,5,good
7207,hotel_611114,29,29,5,5,5,5,5,5,5,4,good
7208,hotel_611114,17,17,5,5,5,5,5,3,5,3,good
7209,hotel_611114,12,11,4,5,4,3,4,4,5,3,good
7210,hotel_611114,29,7,2,2,3,3,1,4,2,1,good
7211,hotel_611114,29,25,4,4,5,5,5,5,5,5,good
7212,hotel_611114,28,28,4,4,5,4,4,4,5,4,good
7213,hotel_611114,21,21,5,4,4,5,5,5,5,5,good
7214,hotel_611114,46,46,5,5,5,5,5,5,5,5,good
7215,hotel_611114,37,37,5,5,5,4,5,5,5,4,good
7216,hotel_611114,22,18,3,5,5,5,5,5,3,5,good
7217,hotel_611114,42,42,5,5,4,5,5,5,5,5,good
7218,hotel_611114,28,27,5,5,5,5,5,5,5,5,good
7219,hotel_611114,13,4,5,5,5,5,5,5,5,5,good
7220,hotel_611114,15,15,5,5,5,4,5,5,5,3,good
7221,hotel_611114,13,9,5,5,5,4,5,4,5,3,good
7222,hotel_611114,23,21,5,4,5,5,5,5,5,3,good
7223,hotel_611114,24,24,5,5,4,5,5,5,5,2,good
7224,hotel_611114,26,26,5,5,5,5,5,5,5,5,good
7225,hotel_611114,16,6,4,4,4,5,5,5,5,3,good
7226,hotel_611114,28,27,5,5,5,5,5,5,5,4,good
7227,hotel_611114,20,20,4,4,4,4,4,4,4,4,good
7228,hotel_611114,18,6,4,4,3,4,5,3,2,1,good
7229,hotel_611114,22,8,2,3,3,3,5,3,1,5,bad
7230,hotel_611114,11,11,5,5,4,5,5,3,5,3,good
7231,hotel_611114,13,3,4,4,4,5,5,2,3,4,good
7232,hotel_611114,20,16,3,3,2,4,5,4,3,4,good
7233,hotel_611114,13,11,5,5,5,5,5,5,5,4,good
7234,hotel_611114,29,14,2,2,3,3,3,4,2,3,good
7235,hotel_611114,25,11,2,3,2,4,2,3,2,4,good
7236,hotel_611114,20,12,2,4,4,3,3,4,3,3,good
7237,hotel_611114,37,37,5,5,5,5,5,5,5,3,good
7238,hotel_611114,17,14,5,5,5,5,5,4,5,5,good
7239,hotel_611114,9,9,5,5,5,5,5,5,5,5,bad
7240,hotel_260621,-1,-1,1,2,1,1,3,3,4,2,good
7241,hotel_260621,-1,-1,4,4,4,3,5,4,4,5,good
7242,hotel_260621,-1,-1,2,2,2,3,4,3,3,2,good
7243,hotel_260621,1,1,5,5,5,4,5,5,5,4,good
7244,hotel_260621,5,5,4,5,5,5,5,5,5,5,good
7245,hotel_260621,4,4,4,4,5,5,5,5,5,5,good
7246,hotel_260621,2,2,5,5,4,4,5,5,4,4,good
7247,hotel_483282,-1,-1,5,4,4,4,5,4,4,5,good
7248,hotel_483282,1,1,4,5,4,3,5,5,5,2,good
7249,hotel_483282,1,1,5,5,5,4,5,5,4,5,good
7250,hotel_483282,4,4,4,5,4,4,4,5,5,4,good
7251,hotel_483282,3,3,5,5,5,5,5,5,5,3,good
7252,hotel_483282,-1,-1,3,3,3,2,4,3,4,3,good
7253,hotel_483282,1,1,4,3,3,4,4,4,4,4,good
7254,hotel_483282,2,2,4,3,3,5,5,2,2,2,good
7255,hotel_483282,2,0,3,3,3,3,1,1,3,1,bad
7256,hotel_483282,1,1,4,4,4,4,5,5,4,3,good
7257,hotel_483282,1,1,4,4,3,3,3,3,3,3,good
7258,hotel_483282,3,2,4,4,4,3,4,4,5,4,good
7259,hotel_483282,3,2,5,5,5,3,5,3,4,5,good
7260,hotel_483282,1,1,4,4,3,2,4,3,4,4,good
7261,hotel_483282,1,1,5,4,4,4,5,4,4,4,good
7262,hotel_483282,1,1,4,4,4,3,4,4,4,4,good
7263,hotel_483282,1,0,3,3,2,2,3,3,3,3,good
7264,hotel_483282,4,4,5,5,5,5,5,5,5,5,good
7265,hotel_483282,5,5,3,5,5,3,4,4,4,4,good
7266,hotel_483282,5,5,3,4,4,4,4,4,4,4,good
7267,hotel_483282,2,2,4,4,4,4,5,4,4,2,good
7268,hotel_483282,4,4,4,4,3,3,4,4,4,4,bad
7269,hotel_483282,4,3,4,4,5,5,5,4,4,5,good
7270,hotel_483282,3,3,4,5,5,5,5,5,4,4,good
7271,hotel_483282,2,2,2,3,2,3,4,3,2,3,good
7272,hotel_483282,6,6,5,5,5,4,5,4,4,4,good
7273,hotel_483282,5,5,4,4,4,3,5,4,4,5,good
7274,hotel_483282,15,12,1,1,1,2,3,2,2,2,good
7275,hotel_483282,8,8,2,2,1,2,3,1,1,1,bad
7276,hotel_483282,11,10,4,4,4,4,5,3,5,5,good
7277,hotel_483282,8,8,5,5,5,4,5,4,4,4,good
7278,hotel_483282,2,2,5,5,5,4,5,4,4,4,good
7279,hotel_813649,-1,-1,5,5,5,3,5,5,2,5,good
7280,hotel_813649,-1,-1,4,4,5,3,4,4,4,3,good
7281,hotel_813649,-1,-1,3,4,5,3,4,2,3,3,good
7282,hotel_813649,1,1,5,5,5,5,5,5,5,5,good
7283,hotel_813649,2,2,5,5,5,5,5,5,5,5,good
7284,hotel_813649,-1,-1,4,3,4,2,3,3,4,4,good
7285,hotel_813649,-1,-1,4,4,4,4,4,3,3,3,good
7286,hotel_813649,-1,-1,5,5,5,5,5,5,5,5,good
7287,hotel_813649,3,3,5,5,5,4,5,5,5,5,good
7288,hotel_813649,1,1,5,4,5,5,5,5,5,5,good
7289,hotel_813649,6,2,2,2,2,3,4,4,2,3,good
7290,hotel_813649,1,1,5,5,5,4,5,5,5,4,good
7291,hotel_813649,5,5,5,4,5,3,5,4,4,5,good
7292,hotel_228573,-1,-1,5,5,5,3,5,4,5,5,good
7293,hotel_228573,1,0,3,3,5,2,4,3,3,3,good
7294,hotel_228573,1,1,5,5,5,4,5,2,4,5,good
7295,hotel_228573,3,3,3,3,3,2,5,4,4,4,good
7296,hotel_228573,2,2,3,3,3,2,4,3,3,4,good
7297,hotel_228573,-1,-1,5,5,5,5,4,5,4,3,bad
7298,hotel_229228,-1,-1,3,3,5,4,5,5,5,3,good
7299,hotel_229228,-1,-1,4,4,5,5,5,4,5,4,good
7300,hotel_229228,-1,-1,2,2,5,5,3,5,5,3,good
7301,hotel_229228,1,0,5,5,5,5,5,5,5,3,good
7302,hotel_229228,-1,-1,4,4,4,4,5,5,5,5,good
7303,hotel_229228,-1,-1,5,4,5,5,5,5,5,5,good
7304,hotel_229228,2,2,5,3,4,4,4,4,3,3,good
7305,hotel_229228,1,1,4,4,4,5,4,5,5,3,good
7306,hotel_229228,2,2,4,4,4,3,4,3,4,2,good
7307,hotel_229228,3,3,4,3,4,4,5,5,5,2,good
7308,hotel_229228,2,2,5,4,4,5,5,5,5,5,good
7309,hotel_229228,1,1,4,4,4,5,3,5,4,4,good
7310,hotel_229228,-1,-1,5,4,5,5,4,3,5,4,good
7311,hotel_229228,-1,-1,4,3,5,5,4,3,2,3,good
7312,hotel_229228,-1,-1,4,3,4,4,4,4,4,3,good
7313,hotel_229228,-1,-1,5,5,5,4,5,5,5,5,good
7314,hotel_229228,4,3,4,2,4,4,5,5,4,4,good
7315,hotel_229228,2,2,4,3,3,5,4,4,4,4,good
7316,hotel_229228,3,3,4,5,5,5,5,5,5,4,good
7317,hotel_229228,2,1,5,5,5,5,5,5,5,5,good
7318,hotel_300844,-1,-1,5,5,5,5,5,5,5,5,good
7319,hotel_300844,-1,-1,1,1,1,1,1,1,1,1,bad
7320,hotel_300844,1,0,5,5,5,5,5,5,5,5,good
7321,hotel_300844,1,1,3,3,2,5,4,5,4,3,good
7322,hotel_300844,3,2,4,4,3,4,4,4,4,3,good
7323,hotel_300844,2,2,3,3,3,4,3,3,4,4,good
7324,hotel_300844,1,0,4,5,2,5,3,5,3,3,good
7325,hotel_300844,1,1,4,4,3,4,4,4,4,3,good
7326,hotel_300844,1,0,3,3,3,4,3,3,3,4,good
7327,hotel_300844,3,2,3,3,3,5,5,2,5,5,good
7328,hotel_300844,4,4,3,3,3,4,4,3,3,3,good
7329,hotel_300844,3,3,5,4,4,5,5,5,5,5,good
7330,hotel_300844,2,2,3,2,2,4,2,2,1,3,good
7331,hotel_300844,1,0,4,4,4,3,4,4,3,4,good
7332,hotel_300844,3,2,4,4,4,5,4,4,4,3,good
7333,hotel_300844,4,3,4,4,4,4,4,4,4,3,good
7334,hotel_300844,14,8,1,1,1,2,3,4,4,3,good
7335,hotel_300844,-1,-1,5,5,5,5,5,5,5,5,good
7336,hotel_300844,6,5,4,4,4,4,4,4,4,4,good
7337,hotel_300844,8,8,5,5,5,5,4,5,5,4,good
7338,hotel_232459,-1,-1,2,2,1,3,3,3,3,4,good
7339,hotel_232459,-1,-1,4,4,5,5,5,5,5,4,good
7340,hotel_232459,-1,-1,3,3,2,4,3,3,3,4,good
7341,hotel_232459,1,1,4,4,3,5,4,4,5,3,good
7342,hotel_232459,-1,-1,5,4,4,5,5,4,4,5,good
7343,hotel_232459,-1,-1,5,5,5,4,5,5,5,5,good
7344,hotel_232459,-1,-1,4,4,2,4,4,4,4,3,good
7345,hotel_232459,2,1,2,2,1,4,3,3,3,3,good
7346,hotel_232459,1,1,5,4,5,2,5,4,4,3,good
7347,hotel_232459,1,1,4,3,4,4,4,3,3,3,good
7348,hotel_232459,1,1,5,5,5,4,5,4,4,4,good
7349,hotel_232459,2,2,4,4,3,5,4,5,4,4,good
7350,hotel_232459,4,4,5,5,4,5,5,5,5,5,good
7351,hotel_232459,-1,-1,4,5,4,5,5,4,5,3,good
7352,hotel_232459,2,0,4,3,3,5,4,4,4,4,good
7353,hotel_232459,1,1,4,4,4,4,4,4,4,4,good
7354,hotel_232459,2,2,4,4,4,5,4,3,3,3,good
7355,hotel_232459,-1,-1,4,5,4,4,3,4,3,2,good
7356,hotel_232459,1,1,3,2,3,3,3,2,3,3,good
7357,hotel_232459,13,9,1,1,3,5,3,3,1,5,good
7358,hotel_232459,1,1,3,2,2,3,4,3,3,4,good
7359,hotel_232459,-1,-1,4,4,3,5,4,5,4,4,good
7360,hotel_232459,2,2,4,3,4,4,2,3,2,2,good
7361,hotel_232459,-1,-1,4,5,3,5,3,4,3,3,good
7362,hotel_232459,2,1,5,5,4,5,5,5,5,4,good
7363,hotel_232459,3,3,4,4,3,4,4,5,3,4,good
7364,hotel_232459,2,2,4,3,4,4,2,5,4,2,good
7365,hotel_232459,3,2,3,3,2,3,4,4,4,3,good
7366,hotel_232459,-1,-1,4,4,5,5,5,4,5,3,good
7367,hotel_232459,-1,-1,4,4,4,4,5,5,4,4,good
7368,hotel_232459,-1,-1,5,4,3,4,4,5,4,4,good
7369,hotel_232459,5,4,2,2,4,5,4,1,3,3,bad
7370,hotel_232459,-1,-1,5,4,5,4,5,5,5,5,good
7371,hotel_232459,-1,-1,5,4,5,5,5,5,5,5,good
7372,hotel_232459,4,4,4,4,4,5,4,5,5,3,good
7373,hotel_232459,1,0,5,5,5,5,5,5,5,3,good
7374,hotel_232459,-1,-1,5,5,5,5,5,5,5,5,good
7375,hotel_232459,5,4,4,4,4,5,4,3,3,3,good
7376,hotel_217904,-1,-1,4,4,4,4,5,5,4,5,good
7377,hotel_217904,-1,-1,4,5,5,5,5,5,5,5,good
7378,hotel_217904,-1,-1,4,5,4,4,5,4,3,5,good
7379,hotel_217904,-1,-1,4,5,4,4,5,4,5,5,good
7380,hotel_217904,1,1,5,5,4,5,5,5,5,5,good
7381,hotel_217904,3,3,5,5,5,5,5,4,5,5,good
7382,hotel_217904,4,0,4,2,5,4,5,4,4,2,good
7383,hotel_217904,3,2,5,5,5,5,5,5,5,5,good
7384,hotel_217904,4,3,5,5,5,3,5,4,5,5,good
7385,hotel_217904,1,1,5,5,5,5,5,5,5,5,good
7386,hotel_151827,2,2,2,2,2,2,2,1,1,3,good
7387,hotel_151827,2,2,2,1,1,4,2,1,1,2,good
7388,hotel_151827,9,9,5,4,4,5,5,5,5,5,good
7389,hotel_305371,3,3,4,4,4,5,4,4,4,4,good
7390,hotel_305371,3,1,2,2,2,5,2,4,4,2,bad
7391,hotel_305371,4,4,5,4,5,5,5,5,5,5,good
7392,hotel_305371,2,2,4,4,4,4,4,4,4,2,good
7393,hotel_305371,1,1,5,4,5,5,5,5,5,4,good
7394,hotel_305371,1,1,5,5,5,5,5,5,5,5,good
7395,hotel_305371,1,1,5,4,5,5,5,5,5,5,good
7396,hotel_305371,1,1,5,5,5,4,5,5,5,5,good
7397,hotel_305371,3,2,5,5,5,5,5,5,5,5,good
7398,hotel_305371,3,3,5,4,4,5,5,5,5,5,good
7399,hotel_305371,3,3,5,4,5,5,5,5,5,1,good
7400,hotel_305371,3,3,5,4,5,5,5,5,5,5,good
7401,hotel_305371,2,2,5,5,5,5,5,5,5,5,good
7402,hotel_305371,4,4,5,5,5,5,5,5,5,5,good
7403,hotel_305371,2,2,5,5,5,5,5,5,4,4,good
7404,hotel_305371,2,2,5,5,5,5,5,5,5,5,good
7405,hotel_305371,-1,-1,5,5,5,5,5,5,5,5,good
7406,hotel_305371,2,2,5,5,5,5,5,5,5,5,good
7407,hotel_305371,1,1,5,5,5,5,5,5,5,5,good
7408,hotel_305371,1,1,4,3,4,3,4,3,4,2,good
7409,hotel_305371,2,2,5,4,5,5,5,5,5,5,good
7410,hotel_305371,4,2,2,2,4,5,4,2,2,1,good
7411,hotel_305371,1,1,5,5,5,4,5,5,5,5,good
7412,hotel_305371,2,1,3,2,2,4,3,3,3,3,bad
7413,hotel_305371,2,2,5,4,4,5,5,5,5,5,good
7414,hotel_305371,3,3,5,4,4,4,5,4,4,4,good
7415,hotel_305371,4,4,5,4,5,5,5,5,5,5,good
7416,hotel_305371,1,1,5,3,5,5,5,4,5,4,good
7417,hotel_305371,2,2,5,4,5,5,5,5,5,4,good
7418,hotel_305371,1,1,5,5,5,5,5,5,5,5,good
7419,hotel_305371,2,2,5,5,5,5,5,4,5,5,good
7420,hotel_305371,2,2,5,5,5,5,5,5,5,3,good
7421,hotel_305371,2,2,5,5,5,5,5,5,4,5,good
7422,hotel_305371,2,1,5,3,5,5,5,5,5,5,good
7423,hotel_305371,3,3,5,3,5,5,5,4,5,4,good
7424,hotel_305371,5,5,5,5,5,5,5,5,5,5,good
7425,hotel_305371,2,1,5,4,5,5,5,3,5,5,good
7426,hotel_305371,2,2,5,5,5,5,5,5,5,5,good
7427,hotel_305371,2,2,5,5,5,5,5,5,5,3,good
7428,hotel_305371,3,3,5,4,5,5,5,5,5,3,good
7429,hotel_305371,2,2,5,5,5,5,5,5,5,5,good
7430,hotel_305371,1,1,5,5,5,5,5,5,5,5,good
7431,hotel_305371,1,1,5,5,5,5,5,5,5,5,good
7432,hotel_305371,1,1,5,4,4,5,4,5,5,4,good
7433,hotel_305371,1,1,5,5,5,5,5,5,5,5,good
7434,hotel_305371,1,1,4,4,4,4,5,4,4,4,good
7435,hotel_305371,1,1,5,5,5,5,5,5,5,4,good
7436,hotel_305371,2,0,3,3,3,4,4,3,3,3,good
7437,hotel_305371,9,9,5,4,5,5,5,4,4,3,good
7438,hotel_305371,6,5,4,4,5,5,5,5,5,4,good
7439,hotel_305371,6,6,4,3,4,4,4,4,4,3,good
7440,hotel_305371,8,8,5,4,5,4,5,5,5,5,good
7441,hotel_305371,8,8,5,5,5,5,5,5,5,5,good
7442,hotel_305371,8,8,5,5,5,5,5,5,5,5,good
7443,hotel_305371,10,8,5,5,5,5,5,4,4,5,good
7444,hotel_305371,16,12,4,4,4,5,5,5,5,5,good
7445,hotel_305371,15,15,5,5,5,5,5,5,5,5,good
7446,hotel_305371,7,6,5,5,5,5,5,5,5,5,good
7447,hotel_305371,10,1,2,2,1,4,3,1,1,3,good
7448,hotel_305371,5,5,4,3,4,4,4,5,5,3,good
7449,hotel_305371,8,8,5,5,5,5,5,5,5,5,good
7450,hotel_305371,8,8,5,5,5,4,5,5,5,5,good
7451,hotel_305371,-1,-1,4,4,4,4,4,4,4,4,good
7452,hotel_578306,-1,-1,1,2,3,3,3,3,3,3,good
7453,hotel_578306,2,1,2,2,4,2,4,2,2,4,good
7454,hotel_578306,2,1,2,2,2,2,2,3,2,3,good
7455,hotel_578306,4,4,5,5,5,4,5,5,5,5,good
7456,hotel_578306,1,1,4,3,4,4,3,3,3,4,good
7457,hotel_578306,2,2,4,5,5,5,5,3,5,4,good
7458,hotel_578306,4,3,5,5,5,5,5,5,5,5,good
7459,hotel_578306,2,0,3,3,5,5,2,3,3,4,good
7460,hotel_578306,2,2,5,5,5,5,5,5,5,5,good
7461,hotel_578306,1,1,4,5,5,4,5,5,3,5,good
7462,hotel_578306,1,1,5,5,5,5,5,4,4,5,good
7463,hotel_578306,2,2,5,5,4,5,5,5,5,5,good
7464,hotel_578306,4,3,4,3,5,4,5,4,2,5,good
7465,hotel_578306,5,4,5,4,5,3,5,5,4,5,good
7466,hotel_578306,4,3,5,5,5,5,5,5,5,4,good
7467,hotel_578306,4,4,5,5,5,5,5,5,5,5,good
7468,hotel_578306,5,4,5,5,5,5,5,4,5,5,good
7469,hotel_578306,5,5,5,5,5,5,5,5,5,2,good
7470,hotel_578306,6,5,5,5,5,5,4,4,5,5,good
7471,hotel_578306,12,10,5,5,5,5,5,5,5,5,good
7472,hotel_578306,7,4,2,3,4,3,4,4,4,3,good
7473,hotel_578306,1,1,5,5,5,5,5,5,5,5,good
7474,hotel_578306,7,7,5,5,5,4,5,5,5,5,good
7475,hotel_578306,14,5,2,3,2,2,4,5,2,4,good
7476,hotel_578306,2,2,5,5,5,5,5,4,4,5,good
7477,hotel_578306,1,1,4,5,5,5,5,4,4,5,good
7478,hotel_224250,-1,-1,5,5,5,5,5,5,4,5,good
7479,hotel_224250,-1,-1,5,5,5,5,5,5,5,5,good
7480,hotel_224250,1,1,4,3,4,5,5,5,5,5,good
7481,hotel_224250,3,3,5,5,4,4,4,5,4,4,good
7482,hotel_224250,-1,-1,5,5,5,5,5,5,5,5,good
7483,hotel_224250,2,1,2,3,1,3,4,4,2,1,bad
7484,hotel_224250,1,1,4,4,4,4,4,4,4,2,good
7485,hotel_224250,2,2,5,5,5,5,5,5,5,2,good
7486,hotel_224250,-1,-1,4,4,4,4,4,4,4,4,good
7487,hotel_224250,2,2,4,5,4,4,4,4,4,4,good
7488,hotel_224250,3,3,4,4,4,5,3,4,4,3,good
7489,hotel_224250,18,9,1,1,2,5,2,1,1,1,bad
7490,hotel_582479,-1,-1,5,5,5,5,5,5,5,5,good
7491,hotel_582479,-1,-1,5,5,5,5,5,5,5,5,good
7492,hotel_582479,-1,-1,5,4,4,3,5,5,5,4,good
7493,hotel_582479,2,0,2,2,4,5,4,3,2,5,good
7494,hotel_582479,-1,-1,5,5,5,4,5,5,5,5,good
7495,hotel_582479,-1,-1,5,5,5,5,5,5,5,5,good
7496,hotel_582479,-1,-1,5,4,5,5,5,5,5,3,good
7497,hotel_582479,-1,-1,5,4,5,3,5,5,5,5,good
7498,hotel_582479,-1,-1,5,5,5,5,5,5,5,5,good
7499,hotel_582479,-1,-1,4,5,5,5,5,5,4,5,good
7500,hotel_582479,-1,-1,5,5,5,5,5,5,5,5,good
7501,hotel_582479,-1,-1,5,4,5,4,5,5,5,4,good
7502,hotel_582479,-1,-1,5,4,4,3,5,5,5,3,good
7503,hotel_582479,-1,-1,4,4,4,3,5,5,5,5,good
7504,hotel_582479,5,3,5,4,5,5,5,5,5,5,good
7505,hotel_582479,7,2,5,5,5,5,5,5,5,5,good
7506,hotel_582479,5,1,5,4,5,2,5,5,5,3,good
7507,hotel_582479,12,5,5,5,5,5,4,5,5,5,good
7508,hotel_582479,8,4,5,5,5,4,5,5,5,5,good
7509,hotel_582479,5,4,5,5,5,5,5,5,5,5,good
7510,hotel_582479,2,2,5,4,5,4,5,3,4,5,good
7511,hotel_582479,3,2,5,5,5,5,5,5,5,5,good
7512,hotel_582479,3,1,5,5,5,5,5,5,5,5,good
7513,hotel_582479,10,3,1,1,1,4,4,1,1,3,good
7514,hotel_582479,2,2,5,3,4,4,5,3,5,3,good
7515,hotel_582479,2,2,5,5,5,4,5,4,5,5,good
7516,hotel_582479,2,2,5,5,5,4,5,5,5,3,good
7517,hotel_582479,4,4,5,5,5,5,5,5,5,5,good
7518,hotel_582479,4,4,5,5,5,5,5,5,5,5,good
7519,hotel_582479,7,6,5,5,5,4,5,5,5,5,good
7520,hotel_620136,6,6,4,4,4,3,5,5,5,4,good
7521,hotel_620136,4,4,5,5,5,4,5,5,5,5,good
7522,hotel_620136,6,6,5,5,5,5,5,5,5,5,good
7523,hotel_620136,13,8,2,2,3,1,3,2,4,1,bad
7524,hotel_620136,4,4,5,5,5,4,5,5,5,5,good
7525,hotel_620136,2,2,5,5,5,4,4,5,5,5,good
7526,hotel_620136,7,6,5,5,5,5,5,4,5,5,good
7527,hotel_620136,9,8,5,5,5,4,5,5,5,3,good
7528,hotel_620136,4,3,5,5,5,5,5,4,5,5,good
7529,hotel_620136,11,8,5,5,5,5,5,5,5,5,good
7530,hotel_249326,-1,-1,4,4,4,4,2,4,4,4,good
7531,hotel_249326,-1,-1,2,2,2,3,2,3,2,1,good
7532,hotel_249326,-1,-1,1,4,2,2,3,3,1,1,bad
7533,hotel_249326,-1,-1,2,2,1,4,1,1,2,3,good
7534,hotel_249326,-1,-1,2,3,2,3,2,5,3,2,bad
7535,hotel_249326,-1,-1,2,1,1,3,1,2,3,2,bad
7536,hotel_249326,-1,-1,3,4,2,3,2,4,3,2,good
7537,hotel_249326,-1,-1,4,3,4,5,4,5,5,5,good
7538,hotel_249326,1,1,2,2,1,3,3,4,4,3,good
7539,hotel_249326,1,1,2,2,3,2,3,3,3,3,good
7540,hotel_249326,1,1,4,4,4,4,5,5,5,3,good
7541,hotel_249326,-1,-1,1,1,1,1,1,1,1,1,bad
7542,hotel_249326,1,1,1,1,1,3,3,3,3,3,good
7543,hotel_249326,-1,-1,4,5,4,3,5,2,4,4,good
7544,hotel_249326,1,1,1,1,1,2,1,2,2,3,good
7545,hotel_249326,-1,-1,2,2,1,3,2,1,1,1,good
